smiles,HLM
CCOC(=O)Cc1cc(=O)n2nc(Cc3ccccc3)c(-c3ccccc3)c2[nH]1,55.21
Cc1nn(-c2ccccn2)c2c1-c1oncc1CC2,3.079
CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C(=O)O)C2CCCCC2)cc1,99.99
CCC(C)NC(=O)Cn1nc(C(=O)N2CCCC2)ccc1=O,76.045
Cc1nc(-c2ccccc2C)n(CC(O)c2ccccc2)n1,46.47
Oc1ccc(C2NCc3ccccc3-n3cccc32)cc1Cl,60.242
CCn1nc(N2CCCC(NC(=O)c3cn[nH]c3)C2)ccc1=O,87.545
c1nc(N2CCCC2)sc1CN1CC[C@H]2OCc3cnnn3[C@H]2C1,99.05
CC1CCC(N(Cc2nnc(C3CCC3)n2C)CC2CCCO2)CC1,38.62
OCCCc1cn(-c2ccccc2)c2ccccc12,13.701
O=C1Cc2cc(S(=O)(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc3c2N1CCC3,99.99
CC(C)n1nccc1C1CC(=O)Nc2cccc3c2c1cn3Cc1ccccc1,98.64
COC(=O)/C(=C/C(C)=C/c1cc(C(=O)OC)nc(O)n1)OC,1.377
CCOC(=O)Cn1c(=O)n(C2CCCCC2)c(=O)c2c3c(sc21)COC(C)(C)C3,47.51
CC(O)c1ccc(-c2ccc(CNn3nnnc3N)o2)cc1,99.9
CCc1nc(NCCc2ccncc2)c2c3c(sc2n1)CCCC3,0.02
COc1ccc(-c2nnc(N(C)C)n2-c2ccc(C)cc2)c(OC)c1,21.2
CS(=O)(=O)NCCOc1ccccc1-c1ccccc1,99.0
CN1C(=O)c2cccc(-c3cc(Cl)cc(Cl)c3)c2C1(C)C,73.438
O=C(Nc1ccncc1)c1nn(Cc2ccccc2)c2c1CCc1ccccc1-2,67.125
COc1cc(NC(=O)N2CCC(Cn3cncn3)CC2)ncn1,99.99
COCCc1noc(C(C)n2ccnc2-c2cc(F)cc(F)c2)n1,84.53
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)NC(C)(C)CC)s2)on1,0.0
O=C1CC(c2ccccc2Cl)CC2=C1C(c1ccc3c(c1)OCO3)Nc1ccccc1N2,2.846
CC(C)(C)/C(=C/c1ccc(Cl)cc1)Cn1ccnc1,99.2
c1ccc(CNc2nc3ccccc3c3nncn23)cc1,67.945
COc1ncc(NC(=O)CCCNC(=O)OC(C)(C)C)cc1C#N,75.109
CC(C)c1ccc(CN2CCN(CCO)CC2)cc1,64.87
Cc1nc2nc(Cl)n(Cc3ccc(-c4cc(CC(C)C)sc4S(=O)(=O)NC(C)(C)C)cc3)c2cc1-c1ccccc1,1.63
COC(=O)N(C)CCCC1(C)C(=O)N(C)c2ccc(O)cc21,61.355
COC(=O)[C@@H](OC(C)(C)C)c1c(C)nc2c(c(C)c(C)n2CC2CCO2)c1-c1ccc2c(c1)CCCO2,2.85
COc1cc(OC)cc(-c2nnc(SCC(=O)NC3CC4CCC3C4)[nH]2)c1,1.838
COc1ccc(C(=O)C2=CN(c3ccc(N(C)C)cc3)c3ccccc3S2(=O)=O)cc1OC,99.99
CC(C)(C)c1cc(-c2c(O)c3ccc(Cl)cc3[nH]c2=O)cc(C(C)(C)C)c1O,89.938
N#Cc1ccc2nc(-n3cncn3)c(-c3ccc(Cl)cc3Cl)c(C#N)c2c1,99.99
Cc1nn2c(-c3ccccc3)c(C#N)nnc2c1-c1ccccc1,35.09
CN(C)CCCn1c(-c2ccccc2)c(-c2ccccc2)c2c1ncn1nc(-c3ccncc3)nc21,46.6
COCCOc1cc(=O)n2c(c1C(=O)N1CCCC1)CCOCC2,99.9
Cc1ccccc1S(=O)(=O)Nc1ccc2nc(N3CCN(CC(=O)NC(C)(C)C)CC3)cc(C(=O)O)c2c1,99.0
Cc1cc(NC(=O)c2cc(C(=O)Nc3cc(C)n(C(C)C)n3)n(C)n2)nn1C(C)C,99.99
COc1cc(=O)n2c(c1C(=O)NCc1ccccc1C(F)(F)F)CCCC2,0.96
O=c1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2[nH]1,78.57
Cc1c(-c2nnc(Cc3ccccc3)o2)nnn1-c1ccc(C(C)C)cc1,75.079
CCOC(=O)c1cc(C(=O)OCC)n(CCCC#N)c1,34.272
Cc1ccc(-c2nnc(C(C)N3CCc4sccc4C3)o2)cc1,4.39
Cc1ccc(-c2noc(=O)n2Cc2ccc(S(=O)(=O)N(C)C)cc2)cc1,2.943
CCc1ccccc1NC(=O)Cn1nc2n(C)c(=O)c3ccc(C(=O)NC(C)CC)cc3n2c1=O,78.66
CCC(CC)(CC)S(=O)(=O)Cc1csc(C(C)(C)C)n1,0.191
CSC1=N/C(=C\c2ccc(C(=O)O)cc2)C(=O)S1,99.9
CCN1CCN(C2(CNc3oc(-c4ccc(Br)o4)nc3C#N)CCCCC2)CC1,53.15
Cc1cc(F)c(S(N)(=O)=O)c(NCCCOC(C)C)c1,16.465
CC(C)O[C@H]1C[C@@H](NC(=O)Nc2ccnnc2)C1,96.83
Cc1cc(C)c2c(c1)C(NC(=O)c1ncoc1C1CCCO1)CCO2,49.63
CCC(=O)OC(COC)c1ccccc1CS(N)(=O)=O,80.105
COC(C(=O)Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1)c1ccccc1,51.073
Cc1nnc2c3ccccc3nc(-c3ccccc3Cl)n12,80.42
COc1ccccc1CNC(=O)C1(C)Cc2ccccc2C(=O)N1c1ccc(Cl)cc1,1.86
O=C(C1CC(=O)N(c2nc[nH]n2)C1)N1CCC(c2c[nH]c3ccccc23)(c2c[nH]c3ccccc23)CC1,6.948
COc1cccc(-c2nc3cc(Cl)ccc3c3ccnn23)c1Cl,49.89
COc1ccc(CN2C(=O)C3=C(C#N)c4ccccc4Oc4cccc2c43)cc1,97.14
Cc1ccc2c(c1)Oc1cc(Cl)c(S(=O)(=O)N3CCc4ccccc4C3)cc1C(=O)N2,3.83
O=C(NCc1ccccc1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cc2c1=O,4.909
COc1ccc(-c2cn3c(C(=O)N4CCN(C/C=C/c5ccccc5)CC4)csc3n2)cc1,0.0
CC(C)Oc1ccccc1NS(=O)(=O)c1cccc(S(=O)(=O)C2CCS(=O)(=O)C2)c1,27.439
CC(C)(CO)NCc1ccc(-c2cc(Cl)cc(Cl)c2)o1,69.775
CC(Nc1ccc2cc[nH]c2n1)c1cn2ccsc2n1,60.36
Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,99.0
O=C(C1CCC1)N1CCCC1c1nc(C2CCOCC2)no1,23.868
COc1cccc(-c2cn3ncnc3n2Cc2cccc(Br)c2)c1,54.7
CCN(CCCNC(=O)CN1C(=O)c2cccnc2Oc2ccc(C)cc21)c1cccc(C)c1,0.023
O=C(Nc1ccc2nncn2c1)c1cccc2cc[nH]c12,67.252
N#Cc1cc(F)ccc1S(=O)(=O)N1CCCO1,93.28
Fc1cccc(F)c1COCC1CON=C(c2cccs2)O1,51.503
CC(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)CS(C)(=O)=O,68.758
CCc1nc(Cl)c2c3c(sc2n1)CC(C)CC3,1.82
O=C(NCc1cccnc1)c1c(OCC2CC2)cc(=O)n2c1CCOCC2,84.91
CCC(Oc1ccccc1F)C(=O)Nc1c(C)cccc1C,4.89
CCc1cc(CN2OCC(C)(C)C2=O)c(Cl)s1,0.588
CCC[C@H](CCO)n1c(C#N)cc(Cl)c1Br,48.604
COCCN(C)C(=O)C1(C)CN(S(C)(=O)=O)CCO1,91.842
COc1cc(NC(=O)c2cnn(-c3ccc(C)cc3C)c2C2CCNCC2)cc(OC)c1OC,92.82
Cc1cnc(C2CC2)n1CCNC(=O)c1ccccn1,99.99
Cc1cc(C)nc(N2CCN(c3ccccn3)CC2)n1,26.71
CN(C)c1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccccc2)CCCC4)cc1,86.729
CC1(C)CC(n2[nH]c(=O)c3c2N=C(O)CSC3C2CCCCC2)CCO1,56.5
COc1ccc(C)cc1C1=CC(C)(c2cc(C)ccc2OC)Nc2nnnn21,14.913
COc1ccc(CN(C(=O)Cn2nnc3ccccc32)C(C(=O)NCCC(C)C)c2ccccc2)cc1,59.354
COC(=O)c1cc(C)sc1NC(=O)C1CC(=O)NN1C,99.0
COC(=O)[C@@]1(C)CCC(C(=O)Nc2ccccc2C(=O)O)C1(C)C,41.45
Cc1ccn(-c2ccc(NS(=O)(=O)c3ccc(C4CNC(=O)C4)cc3)cc2)n1,49.98
COc1ccc(OCCc2c(O)nc(C)c(Br)c2O)cc1Br,0.18
Cc1cc(C)c(S(=O)(=O)NCc2nc(N)n(S(=O)(=O)c3c(C)cc(C)cc3C)n2)c(C)c1,3.927
COc1cc2c(cc1OC)-c1cc(-c3cc(C#N)n(C)c3C)c(C#N)c(=N)n1CC2,92.328
CC(NS(C)(=O)=O)c1nnc(N2CC3(CCC3)c3ccccc32)n1C,84.02
CC(C)n1c(C(=O)NCc2nnc3ccccn23)cc2cc(Cl)ccc21,57.254
Cn1c(=O)c2c(n(C)c1=O)n(CC(=O)NC(C)(C)C)c(=O)n2C,41.46
Cc1ccc(C(C)NS(=O)(=O)c2ccc(F)c(F)c2)c(C)c1,1.0
Cc1c(C(=O)NC2CCN(Cc3ccc(OCCCN(C)C)cc3)CC2)cnn1-c1ccccc1,99.99
Cc1nn(-c2nnn(CC(=O)O)n2)c(C)c1Br,79.232
CN(C)CCN(Cc1ccccc1)C(=O)C(C(=O)c1ccc(F)cc1)n1ccccc1=O,28.54
CCn1nccc1CN(C)S(=O)(=O)c1ccc(Br)s1,44.0
O=C(Cc1csc(COc2ccccc2)n1)NCCc1c[nH]c2ccccc12,13.36
O=C(NCc1ccccc1)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccccc2)cc1,29.01
CC(CNc1nc(-c2ccccc2)nc2nc(-c3ccccc3)oc12)N1CCN(C)CC1,77.22
Fc1ccccc1C(c1nnc(-c2ccccc2)o1)N1CCc2ccccc2C1,16.783
CCCN(CC1CCCO1)C(=O)c1sc2ncn(C)c(=O)c2c1C,92.4
Cc1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccco2)cc1,69.52
Cc1ccc(NC(=O)c2cc3ccccc3n2C)c(OCC(=O)N(C)C)c1,54.46
O=c1c2ccccc2nc(NCCCCc2ccccc2)n1-c1ccccc1,0.5
Cc1c(O)ccc(C(=O)Cc2ccccc2F)c1O,67.621
CCc1ccc(OCC(=O)c2cc(CC)c(OC)cc2OC)cc1,6.742
CN(C)S(=O)(=O)CCc1cn([C@@H]2CCc3c(F)cccc32)nn1,90.27
Cc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(C)cc3)c2-n2ccc3cccnc32)cc1,15.12
O=C(N1CCOC2(CCCC2)C1)C1(c2ccccc2)CCOCC1,12.59
COc1cc(/C=N/n2cnnc2)cc(Br)c1OCCOc1ccc(C(C)(C)C)cc1,86.53
N#Cc1ccc(OC2CCC(Nc3ncnc(N)c3Cl)CC2)nc1,91.016
Cn1ccc(-c2cnc(-c3cc(F)ccc3[N+](=O)[O-])nc2)n1,99.9
COc1cc2c(cc1OC)/C(=N\c1ccccc1)N(Cc1ccc(F)c(F)c1)CC2,0.39
O=C(Nc1cc(Oc2ncccn2)c(Cl)cc1F)Oc1ccccc1,37.815
Cc1ccc(C)c(-n2nnnc2SCc2nc3cc(C(F)(F)F)ccc3c(=O)[nH]2)c1,65.667
Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1,91.534
CN(C(=O)CN(c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1)C(CN1CCCC1)c1ccc(-c2cccnc2)cc1,16.17
CC(C)c1nn(C)c(Cl)c1CNCc1ccccc1CO,71.806
Cc1ccc(-c2cc(-c3nc4c5ccccc5ncn4n3)[nH]n2)c(C)c1,15.781
O=c1ccc2cnc(N[C@H]3CC[C@H](O)CC3)nc2n1C1CCCCC1,44.76
Cc1cccc(/N=c2/ncc3c([nH]2)CC(c2ccc(F)cc2)CC3=O)c1,9.045
CC(NNC(=O)c1ccccc1Br)C(=O)Nc1sccc1C#N,57.372
COc1ccc(C(=O)N2C[C@@H](NC(=O)N(C)C)[C@H](C(C)C)C2)c(OC)n1,99.99
[H][C@@]12CCCCN[C@]1([H])[C@@H](c1ccccc1)CCN2S(=O)(=O)Cc1ccccc1,14.452
O=C1CCC(C(=O)N2CCOC(c3ccsc3)C2)n2cccc21,91.32
Cc1nn2c(N(C)C)cc(Cl)nc2c1Br,33.057
O=C(c1c(F)cccc1F)N(Cc1n[nH]c(=O)[nH]1)c1ccccc1,70.72
COc1cc2c(=O)n(CCO)c(=O)n(CCCN(C)C)c2cc1OC,71.798
CCC(CC)C(=O)Nc1c2c(nc3c1CCC3)CCCC2,20.123
Cc1nc(C(C)(C)C)nc(N2CCC(n3cncn3)CC2)c1C,58.9
Cc1c(C#N)c(NS(=O)(=O)CCCCF)n2ccccc12,12.063
CC(C)c1nc2cc(N3CC(=O)C(c4nc(-c5ccccc5)cs4)=C3N)ccc2[nH]1,91.59
CS(=O)(=O)NCC1CCC(C(=O)NCC2CCS(=O)(=O)C2)CC1,99.9
CCOc1cc(CNCCc2nc(C)oc2C)ccc1OCC(=O)Nc1ccccc1,88.07
CCOC(=O)c1[nH]c(C)c(C(=O)CN2C(=O)NC(C)(C)C2=O)c1C,34.54
CCn1c(C(=O)N(C)c2cc(C)ccc2OC)cc2c(=O)oc3ccccc3c21,0.88
Cc1cc(C)n(CCCN(C)CC2(O)CNCCOC2)n1,50.848
COc1cnc(CN2CCCCC2c2ccc(CN(C)C)cc2)cc1O,74.423
Cc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2c2cccs2)cc1Cl,34.92
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2OC)n1,0.0
c1ccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)cn3ncnc23)cc1,33.95
CC(C)(C)N1CC(C(=O)NCCOc2ccc(-c3ccccc3)cc2)CC1=O,24.526
Nc1ccc(C(=O)Nc2nc(-c3ccc(F)cc3F)cs2)cc1,77.99
Cc1c(NC(=O)c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,83.54
Cc1nn(C(=O)c2cccnc2)c(C)c1Cc1c(F)cccc1Cl,1.0
CCCc1nc(N(C)Cc2cc(-c3ccccc3)n[nH]2)c2cnn(C)c2n1,41.071
COc1cc(=O)n2c(c1C(=O)Nc1cccc(F)c1C)CCCC2,57.98
Cn1cc(-c2cccc(CNc3nnc(C(C)(C)C)o3)c2)cn1,38.833
CC(C)C[C@@H]1N/C(=N/c2ccccc2)N(c2ccccc2)C1=O,77.868
COc1ccc(CCc2nc(CCS(C)(=O)=O)c(O)c(C(=O)O)c2C(=O)O)cc1,92.17
O=S1(=O)N=C(N(CCOc2ccccc2)CCOc2ccccc2)c2ccccc21,2.43
COc1ccccc1NC(=O)C1c2ccccc2Oc2ccccc21,25.01
COc1ccc(C2OC(=O)CC2C(=O)N2CCN(c3cc(Cl)ccc3C)CC2)cc1OC,27.32
COc1cc(OC)c2c(c1)C(=O)NN1C(=O)OC(C)(C)C21C,46.318
O=C(O)CCC(=O)N1N=C(c2nn(-c3ccccc3)cc2-c2ccccc2)CC1c1cccs1,75.69
COc1ccc2ccccc2c1CNCc1ccc(F)cc1,13.649
CC(C)(C)OC(=O)NC1CCN(c2nccn3c(=O)[nH]nc23)CC1,45.336
CCC(C)NC(=O)Cn1nc2n(CCC(=O)NCC(C)C)c(=O)c3ccccc3n2c1=O,76.16
COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccc(C4CCN(C(C)=O)CC4)cc3OC)n1)CCCNC2,99.99
CCc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc(O)cc3)C2)cc1,99.0
CCn1nccc1C(C)NS(=O)(=O)c1ccc(Br)s1,34.76
COc1ccc(OC)c(NC(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)c(C)n2C)c1,7.06
CC(Cc1ccccc1)NC(=O)C1CCCNC1=O,83.86
CCO[C@H]1CN(Cc2cccc(F)c2OC)C[C@@H]1O,71.829
O=C(O)CCN(C(=O)c1cc2c(s1)CCCC2)C1CCOCC1,99.99
COc1ccc(-n2ccc3cc(NC(=O)N4CCOCC4)ccc32)cc1Cl,69.299
CCc1nc(-c2cccc(-c3noc(-c4sc(C)nc4C)n3)c2)cs1,83.1
O=C(CC1c2ccccc2Oc2ccccc21)N1CCCC1c1nc(-c2ccncc2)n[nH]1,84.74
O=C1CCCc2nc(Nc3ccc(F)cc3)ncc21,7.225
CC(NNc1ccccc1)=C1C(=O)NC(=O)NC1=O,99.0
CCC(Oc1cc(C)ccc1Cl)C(=O)Nc1cccnc1,8.08
COc1cc(OC)c(-c2[nH]nc3c2C(=O)CCC3)cc1OC,52.15
CCN(CC)CCCOC(=O)C1(c2ccc(F)cc2)CCCC1,81.083
O=C([O-])CN1C(=O)S/C(=C\C=C2\SCCN2CCCS(=O)(=O)[O-])C1=S,62.3
CCc1noc(C2(NC(=O)C3CCCC3)CCCCC2)n1,99.99
O=c1[nH]c(N2CCc3ccccc3C2)nc2ncc3c(c12)CCC3,1.0
COc1ccc(C)cc1NC(=O)c1[nH]c(C)c(S(=O)(=O)N2CCCC2)c1C,1.0
COC(=O)CCC(=O)Nc1sc(C)c(C)c1C(N)=O,99.9
CC(C)n1nc(-c2ccc3nc(N)sc3c2)c2c(N)ncnc21,99.0
O=C(C1CCCN1S(=O)(=O)c1ccc(-c2ccc(=O)[nH]n2)s1)N1CCc2ccccc21,21.03
COc1cc(=O)n2c(c1C(=O)NCc1cccc(C(F)(F)F)c1)CCCC2,43.96
Cc1ccc(CNS(=O)(=O)c2cc(-c3ccc(=O)[nH]n3)cc(C)c2C)cc1,0.75
c1ccc2c(c1)CC(N1CCCCC1)c1ccccc1N2,58.782
Cc1nn(-c2ncnc3[nH]cnc23)c2c1C(c1cccc(OC(C)C)c1)CC(=O)N2,1.376
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CCCOc2ccc(Cl)c(C)c2)c1,18.92
Cc1ccc(C2C(C(=O)NC3CCCCC3)CCC(=O)N2C)cc1,7.664
Oc1ccc2c(c1)oc1c(C3=Cc4ccccc4OC3)c3c[nH]nc3nc12,5.672
Cc1c(Br)c2ccccc2n1CC(=O)n1ncc(C#N)c1N,49.01
O=C(OCC(=O)c1c(-c2ccccc2)[nH]c2ccccc12)c1ccccc1NCCO,56.62
CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12,9.912
COC(=O)c1ccc(-c2noc(C(C)C)n2)cc1Cl,0.0
Clc1ccc2ccn(Cc3ccccc3Br)c2n1,9.21
O=C(O)C[C@]1(C(=O)NCc2ccccc2)CC(/C=C/c2ccccc2)=NO1,99.99
Nc1ccc(-c2ccc(S(=O)(=O)c3cccc(N)c3)cc2N)cc1,31.248
CC(=O)c1cc(CN2CCOCC2CC(=O)NCCc2ncnn2C)cs1,89.192
CC1CCc2c(sc(NC(=O)C3CCCN(S(C)(=O)=O)C3)c2C(N)=O)C1,99.99
COc1ccccc1NC(=O)c1cc2c(OC)cccc2[nH]1,6.8
CCOC(=O)C1(Cc2ccccc2)Nc2ccccc2C1=O,0.68
CCOc1cccc(CNCc2cccnc2)c1OCc1ccc(C)cc1,0.58
COC(=O)C1(CCCN(C)CCc2ccc(OC)c(OC)c2)CCCc2c1ccc(OC)c2OC,12.25
O=C(CCC1N=C(O)N(Cc2ccco2)C1=O)Nc1ccc2cc[nH]c2c1,97.37
Cc1c2c(=O)[nH]cnc2c(C(=O)c2ccccc2)n1-c1ccccc1,12.79
CC(C)(C)OC(=O)N1CCC2(CC1)NN=C1C=C(N3CCN(c4ccccc4F)CC3)N=CN12,81.77
CN1CCN(Cc2ccc(-c3cn(C(=O)OC(C)(C)C)nc3C3CCCN(C(=O)OC(C)(C)C)C3)cc2)CC1,3.43
CCc1ccccc1NC(=O)CN(C)C(=O)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)C1,14.875
Cc1ccc(O)c(C(=O)c2cnc(/N=C(\N)N(C)C)nc2)c1,98.78
Cc1cc(N2C(=O)CC(SCCN)C2=O)no1,76.575
CC(C)CN(CCNS(=O)(=O)c1ccc(-c2ccc(=O)[nH]n2)s1)CC(C)C,0.42
CCC[C@@H]1CN(c2nc(N(C)C)nc3c2CCCC3)C[C@H]1NS(C)(=O)=O,86.02
CCCCS(=O)c1[nH]c2c(C(C)C)cccc2c(=O)c1C(C)=O,13.714
Cn1c(=O)n(Cc2ccc(-c3ccccc3C#N)cc2)c2ccccc21,9.8
Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)N(C)C(=O)CO4)no2)cc1,27.72
CC1(COC(=O)Nc2ccc(Cl)cc2)CCC(C(C)(C)C)=NO1,99.0
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,94.97
COC(=O)c1csc(COc2ccc(F)c(F)c2)n1,50.327
c1ccc(C(Nc2ccc3nccnc3n2)c2ccccc2)cc1,8.448
CN1CCN(C(=O)N2CCCN(C(=O)C[C@@H](Cc3cc(F)c(F)cc3F)NC(=O)OC(C)(C)C)CC2)CC1,12.54
CNC1=C(c2cc(C)cc(C)n2)C(=O)C(c2ccccc2Cl)O1,58.8
NC(N)=NC(=O)c1coc(-c2cc(F)cc(F)c2)c1,99.9
OC1(CNCc2ccccc2)CCc2ccccc21,85.033
Cn1ncnc1CN(Cc1ccc2c(c1)OCO2)C1CCCCC1,2.66
Cc1nn(-c2ccc(Cl)cc2)c2[nH]c(=O)c(CNCC3CCCO3)cc12,90.355
CCCC1(CC(=O)N2CCN(C)CC2)CCOC(C)(C)C1,78.141
CCc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2C(C)C)cc1,23.95
Cc1ccccc1CNc1ccccc1NC(=O)c1ccc(C(=O)c2cc[nH]c2)cc1,16.74
CC(C)COc1cc(=O)n2c(c1C(=O)NCCCn1cccn1)CCCCC2,57.23
Cc1c(C(=O)Cn2nnn(-c3ccccc3)c2=O)sc2ccccc12,97.185
[H][C@]12CCc3nnc(-c4ccncc4)n3[C@@]1([H])CN(S(=O)(=O)c1sc(C)nc1C)C2,91.145
CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,31.19
CCCN1CCc2[nH]cnc2C12CCN(C(=O)[C@@H]1C[C@@H](O)CN1)CC2,80.2
Cc1cccc(C)c1C1=NOC(C)(CS(=O)(=O)C2=NOC(C)(C)C2)C1,99.99
Clc1ccccc1Sc1c(C2CC2)n[nH]c1C1CC1,22.443
CCc1nc(C)c2c(n1)N(CCc1c(C)noc1C)C(=O)CC2,0.888
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,38.518
O=C(NCc1cc2n(n1)CCNC2)c1cccc(OCc2cccc(F)c2)c1,64.581
CC(C)(C)n1cc(/C=C/c2ncc(Br)s2)nn1,90.078
COCC1COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2O1,27.74
CC(=O)CC1c2ccc(Br)cc2NC(C)(C)C(=O)N1OCc1ccccc1,91.23
Cc1ccc(-c2csc3ncn(-n4cccc4)c(=O)c23)o1,28.199
Cc1ccc(N2CC(c3nc(-c4cc5c(C)nn(-c6ccccc6)c5s4)no3)CC2=O)cc1,99.99
CCOc1cc(=O)n2c(c1C(=O)Nc1ccc(C)cc1Cl)CCCC2,71.63
O=C(O)C1CC=CCC1C(=O)/N=c1\[nH]ccs1,84.046
O=C(Nn1cnc2ccccc21)c1nc(-c2ccc(F)cc2)n2c1CCCCC2,58.29
Clc1ccc(Nc2ccc(-n3ccnc3)nn2)cc1,67.55
CCOC(=O)C1CCN(c2nc(-c3ccc(S(C)(=O)=O)cc3)ncc2OC)CC1,1.603
Cc1ccccc1-c1nc2ccccc2cc1C(C)Nc1ncnc(Cl)c1N,39.16
CS(=O)(=O)N1CCC[C@H]1C(=O)NCCCn1nnc2ccccc21,94.51
Cn1cnnc1C1CCCCN1S(=O)(=O)c1cccc2cccnc12,77.04
Cc1cnn(C2CCN(C(=O)c3ccc(-c4cc[nH]n4)s3)C2)c1,64.39
CCOc1cccc(CNC(=O)c2c(OC)cc(=O)n3c2CCCC3)c1,77.77
Cn1cc(-c2ccc3nnc(C[C@H](O)CO)n3n2)cn1,99.9
Nc1nc(-c2ccc(F)cc2)nc2oc(-c3ccccc3)nc12,86.283
CCN1C(=O)C2(NC(C)Cc3c2[nH]c2ccccc32)c2ccccc21,3.06
COc1ccc(C2=NOC(c3ccsc3)C2)cc1,0.6
O=c1[nH]cnc2c1nnn2Cc1cc(F)cc(F)c1,89.087
CC(C)N1/C(=C/C2=Cc3ccccc3OC2)C(=O)c2ccccc2S1(=O)=O,3.15
COc1c(O)cc2c(c1O)C(=O)c1c(cc(C)c(O)c1OC)C2=O,99.9
Clc1ccc2c(c1)nc(-c1cccnc1Cl)n1ncc(Br)c21,99.99
O=C1NN=C(c2ccc(F)cc2)Cn2c1cc1ccccc12,10.82
CC(Oc1ccc(Cl)cc1Cl)C(=O)NCCc1ccccc1,46.44
Cc1nc2c(c(C)c(C)n2CCC2CCO2)c(-c2cc(F)c3c(c2C)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,68.52
COc1c(-c2ccccc2)oc2ccccc2c1=O,37.377
COc1ccccc1CC(=O)c1ccc(O)c(O)c1O,70.669
COC1CCN(c2ncnc3c2c(Br)cn3S(=O)(=O)c2ccc(C)cc2)CC1,4.12
CCCc1cc(N2CCC3(CCC(=O)N(CCc4c[nH]cn4)C3)CC2)nc(C)n1,90.375
O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2noc3cc(F)ccc23)CC1,71.14
Nc1nc(N2CCN(c3ncccn3)CC2)c2[nH]cnc2n1,99.9
O=C(NC1CCc2ccccc21)c1nnn(-c2ccccc2Cl)c1-c1ccncc1,3.404
COc1cccc(NC(=O)Cn2cnc3c(sc4nc5c(cc43)COC(C)(C)C5)c2=O)c1,85.44
CCCCOC(=O)c1ccc(NC(=O)c2c(OCC)cc(=O)n3c2CCCC3)cc1,49.76
CCN1CCCC1CNC(=O)c1n[nH]c2c1CCC2,86.12
Cc1cc(-c2cc(=O)n(Cc3ccc(F)cc3Cl)nc2-c2ccco2)on1,92.28
CCc1nn2c(nnc3c(=O)n(NC(=O)c4ccccc4C)ccc32)c1-c1ccccc1,99.9
NCc1nc(COc2ccc3ccccc3c2)no1,21.545
CCOc1ccc(N2C(=O)c3c(C(=O)OC)ncn3CC2(C)C(=O)NC2CCCCCC2)cc1,40.787
COC(=O)c1ccc(-c2ccccc2NS(C)(=O)=O)s1,64.03
CC(C)CN/C(=N/S(=O)(=O)c1ccccc1)c1ccccc1,86.82
CCOc1ccccc1-n1nnc(C(=O)O)c1-c1ccncc1,99.0
CC(CCc1ccccc1)NC(=O)c1noc(-c2ccc[nH]c2=O)n1,99.0
COc1ccc(-c2noc(CC(=O)NCc3ccccc3)c2-c2ccc(OC)cc2)cc1,0.45
CCN(CCCN(C)C)S(=O)(=O)c1ccc(S(=O)(=O)CC)cc1,90.865
c1ccc(C(CCNc2ncnc3[nH]cnc23)c2ccccc2)cc1,45.31
